Bitrate_bps,Average_CDF
1020510.2551275637,0.846868327616098
1023011.5057528764,0.8503105352410445
1025512.7563781891,0.8528950317151258
1028014.0070035018,0.8556205696347347
1030515.2576288143,0.8568993996964733
1033016.508254127,0.8598126249962581
1035517.7588794397,0.8623058111636241
1038019.0095047524,0.8634202440822036
1040520.260130065,0.865276262548434
1043021.5107553776,0.8664537111533829
1045522.7613806903,0.8678355373239128
1048024.012006003,0.8691477905999249
1050525.2626313155,0.870297221802852
1053026.5132566283,0.871481290505262
1055527.7638819409,0.8726885370574078
1058029.0145072537,0.8734907419422493
1060530.2651325662,0.8745680068568599
1063031.5157578788,0.8760114991980015
1065532.7663831916,0.8805639878163742
1068034.0170085041,0.8824612974125899
1070535.267633817,0.883682151878528
1073036.5182591295,0.8847824867382117
1075537.7688844423,0.8861740415017797
1078039.0195097548,0.8901755259031354
1080540.2701350674,0.8952142780767208
1083041.5207603802,0.8982224323618496
1085542.7713856928,0.9016680172433758
1088044.0220110056,0.9036963026736529
1090545.272636318,0.9047589534643532
1093046.5232616307,0.9059067390263518
1095547.7738869435,0.9070449966346137
1098049.024512256,0.9078917052577411
1100550.2751375688,0.909119009367032
1103051.5257628814,0.9103526498021415
1105552.776388194,0.9110979251651963
1108054.0270135067,0.9117834879133602
1110555.2776388193,0.9127549358376799
1113056.528264132,0.9145581346399226
1115557.7788894447,0.9159954686139428
1118059.0295147572,0.9180752995630272
1120560.28014007,0.9205396982678031
1123061.5307653826,0.9216966966489776
1125562.7813906954,0.9229741957521869
1128064.032016008,0.9243510167845173
1130565.2826413207,0.9282611215312411
1133066.5332666333,0.9290459538059174
1135567.7838919458,0.9298307860805937
1138069.0345172586,0.9318538284627943
1140570.2851425712,0.9331169543616717
1143071.535767884,0.9348891828962319
1145572.7863931966,0.9358800148450415
1148074.037018509,0.9366876583690149
1150575.287643822,0.9374455111811147
1153076.5382691345,0.9382033639932145
1155577.7888944473,0.938953347241255
1158079.0395197598,0.9397031388519673
1160580.2901450724,0.9406321498378792
1163081.5407703852,0.9416609172848117
1165582.7913956977,0.9422107610698898
1168084.0420210105,0.9427576072697439
1170585.292646323,0.9433044534695978
1173086.5432716357,0.9454452654044229
1175587.7938969485,0.9466446619456159
1178089.044522261,0.9478971261072207
1180590.2951475738,0.9501907822526877
1183091.5457728864,0.9506225516261335
1185592.796398199,0.9509671180304625
1188094.0470235117,0.9513116844347915
1190595.2976488243,0.9516562508391204
1193096.548274137,0.9520008172434494
1195597.7988994496,0.9523023268691585
1198099.0495247624,0.9537535968182723
1200600.300150075,0.9539358255108941
1203101.5507753876,0.9541180542035158
1205602.8014007004,0.9543002828961376
1208104.052026013,0.9544825115887594
1210605.3026513257,0.9546647402813812
1213106.5532766383,0.9548469689740029
1215607.8039019508,0.9560715826592134
1218109.0545272636,0.9565516721285535
1220610.3051525762,0.9569455212384135
1223111.555777889,0.9573393703482733
1225612.8064032015,0.9598804799014102
1228114.057028514,0.9602510710286688
1230615.307653827,0.9604720845445145
1233116.5582791395,0.9606930980603602
1235617.8089044522,0.9609141115762059
1238119.0595297648,0.9611351250920516
1240620.3101550774,0.9613673002209291
1243121.5607803902,0.9617431468994614
1245622.8114057027,0.9621189935779938
1248124.0620310155,0.9624948402565262
1250625.312656328,0.9628489271546665
1253126.5632816409,0.9631909540132291
1255627.8139069534,0.9635329808717916
1258129.064532266,0.9638750077303542
1260630.3151575788,0.9658474932577037
1263131.5657828914,0.9667690628039826
1265632.8164082041,0.9673034230684212
1268134.0670335167,0.9678576459995275
1270635.3176588293,0.9685875511433439
1273136.568284142,0.9693614829376975
1275637.8189094546,0.9702223966970709
1278139.0695347674,0.9705987721836715
1280640.32016008,0.9708823102831696
1283141.5707853925,0.9711658483826676
1285642.8214107053,0.9714493864821656
1288144.072036018,0.9717508249675106
1290645.3226613307,0.9720951904712599
1293146.5732866433,0.9724395559750092
1295647.8239119558,0.9727839214787586
1298149.0745372686,0.973784026092463
1300650.3251625812,0.9759532222454588
1303151.575787894,0.9771495499769947
1305652.8264132065,0.9775851258033585
1308154.077038519,0.9780207016297227
1310655.3276638319,0.9783490578226943
1313156.5782891444,0.9786561520600318
1315657.8289144572,0.9789632462973692
1318159.0795397698,0.9792703405347066
1320660.3301650826,0.9795589041772813
1323161.5807903951,0.9798369632796875
1325662.8314157077,0.9801150223820938
1328164.0820410205,0.9803930814845001
1330665.332666333,0.9806768444783622
1333166.5832916459,0.982047698930937
1335667.8339169584,0.9823538597511396
1338169.084542271,0.9826600205713423
1340670.3351675838,0.9829661813915449
1343171.5857928963,0.9833310811070378
1345672.8364182091,0.9843589067177182
1348174.0870435217,0.9847085888078199
1350675.3376688343,0.9849170252482682
1353176.588294147,0.9851254616887166
1355677.8389194596,0.9853338981291649
1358179.0895447724,0.9855423345696133
